,Vin,Vin_real,Vout,temp,VCC
0,1.32,1.32,0.614483329,70.0,2.5
1,1.31,1.31,0.614237634,70.0,2.5
2,1.3,1.3,0.614244551,70.0,2.5
3,1.29,1.29,0.614034889,70.0,2.5
4,1.28,1.28,0.613991403,70.0,2.5
5,1.27,1.27,0.613569575,70.0,2.5
6,1.26,1.26,0.613502345,70.0,2.5
7,1.25,1.25,0.613313648,70.0,2.5
8,1.24,1.24,0.612925959,70.0,2.5
9,1.23,1.23,0.612653571,70.0,2.5
10,1.22,1.22,0.612211443,70.0,2.5
11,1.21,1.21,0.611633485,70.0,2.5
12,1.2,1.2,0.611182411,70.0,2.5
13,1.19,1.19,0.610759266,70.0,2.5
14,1.18,1.18,0.610315262,70.0,2.5
15,1.17,1.17,0.609657402,70.0,2.5
16,1.16,1.16,0.60900155,70.0,2.5
17,1.15,1.15,0.608362836,70.0,2.5
18,1.14,1.14,0.607284621,70.0,2.5
19,1.13,1.13,0.606201836,70.0,2.5
20,1.1199999999999999,1.12,0.604853262,70.0,2.5
21,1.1099999999999999,1.11,0.603014167,70.0,2.5
22,1.0999999999999999,1.1,0.601319106,70.0,2.5
23,1.0899999999999999,1.09,0.598897321,70.0,2.5
24,1.0799999999999998,1.08,0.595679906,70.0,2.5
25,1.0699999999999998,1.07,0.591575881,70.0,2.5
26,1.0599999999999998,1.06,0.586127764,70.0,2.5
27,1.0499999999999998,1.05,0.579798274,70.0,2.5
28,1.0399999999999998,1.04,0.572659793,70.0,2.5
29,1.0299999999999998,1.03,0.565015139,70.0,2.5
30,1.0199999999999998,1.02,0.556985407,70.0,2.5
31,1.0099999999999998,1.01,0.548755155,70.0,2.5
32,0.9999999999999998,1.0,0.540422237,70.0,2.5
33,0.9899999999999998,0.99,0.532026365,70.0,2.5
34,0.9799999999999998,0.98,0.523592424,70.0,2.5
35,0.9699999999999998,0.97,0.515047982,70.0,2.5
36,0.9599999999999997,0.96,0.506654945,70.0,2.5
37,0.9499999999999997,0.95,0.498086824,70.0,2.5
38,0.9399999999999997,0.94,0.489599303,70.0,2.5
39,0.9299999999999997,0.93,0.481026229,70.0,2.5
40,0.9199999999999997,0.92,0.47257286,70.0,2.5
41,0.9099999999999997,0.91,0.464088196,70.0,2.5
42,0.8999999999999997,0.9,0.455605841,70.0,2.5
43,0.8899999999999997,0.89,0.447147907,70.0,2.5
44,0.8799999999999997,0.88,0.43873287,70.0,2.5
45,0.8699999999999997,0.87,0.430336762,70.0,2.5
46,0.8599999999999997,0.86,0.421917396,70.0,2.5
47,0.8499999999999996,0.85,0.413539683,70.0,2.5
48,0.8399999999999996,0.84,0.40518868,70.0,2.5
49,0.8299999999999996,0.83,0.396785044,70.0,2.5
50,0.8199999999999996,0.82,0.388399021,70.0,2.5
51,0.8099999999999996,0.81,0.38003736,70.0,2.5
52,0.7999999999999996,0.8,0.371776437,70.0,2.5
53,0.7899999999999996,0.79,0.363471929,70.0,2.5
54,0.7799999999999996,0.78,0.355222026,70.0,2.5
55,0.7699999999999996,0.77,0.346973008,70.0,2.5
56,0.7599999999999996,0.76,0.338815384,70.0,2.5
57,0.7499999999999996,0.75,0.330634968,70.0,2.5
58,0.7399999999999995,0.74,0.322470193,70.0,2.5
59,0.7299999999999995,0.73,0.314336696,70.0,2.5
60,0.7199999999999995,0.72,0.306105937,70.0,2.5
61,0.7099999999999995,0.71,0.29811541,70.0,2.5
62,0.6999999999999995,0.7,0.290168209,70.0,2.5
63,0.6899999999999995,0.69,0.28226967,70.0,2.5
64,0.6799999999999995,0.68,0.274310705,70.0,2.5
65,0.6699999999999995,0.67,0.266352949,70.0,2.5
66,0.6599999999999995,0.66,0.25826097,70.0,2.5
67,0.6499999999999995,0.65,0.245999226,70.0,2.5
68,0.6399999999999995,0.64,0.223153413,70.0,2.5
69,0.6299999999999994,0.63,0.201354635,70.0,2.5
70,0.6199999999999994,0.62,0.182749403,70.0,2.5
71,0.6099999999999994,0.61,0.166741187,70.0,2.5
72,0.5999999999999994,0.6,0.153367483,70.0,2.5
73,0.5899999999999994,0.59,0.141723115,70.0,2.5
74,0.5799999999999994,0.58,0.131335193,70.0,2.5
75,0.5699999999999994,0.57,0.123067049,70.0,2.5
76,0.5599999999999994,0.56,0.116270571,70.0,2.5
77,0.5499999999999994,0.55,0.111206879,70.0,2.5
78,0.5399999999999994,0.54,0.107509684,70.0,2.5
79,0.5299999999999994,0.53,0.104666712,70.0,2.5
80,0.5199999999999994,0.52,0.101973934,70.0,2.5
81,0.5099999999999993,0.51,0.0996560687,70.0,2.5
82,0.49999999999999933,0.5,0.0969060494,70.0,2.5
83,0.4899999999999993,0.49,0.0914085354,70.0,2.5
84,0.4799999999999993,0.48,0.0834777813,70.0,2.5
85,0.4699999999999993,0.47,0.0754302886,70.0,2.5
86,0.4599999999999993,0.46,0.0677332825,70.0,2.5
87,0.4499999999999993,0.45,0.0605781423,70.0,2.5
88,0.4399999999999993,0.44,0.0538772473,70.0,2.5
89,0.42999999999999927,0.43,0.047696953,70.0,2.5
90,0.41999999999999926,0.42,0.0417692737,70.0,2.5
91,0.40999999999999925,0.41,0.0365926952,70.0,2.5
92,0.39999999999999925,0.4,0.0322434308,70.0,2.5
93,0.38999999999999924,0.39,0.0283453309,70.0,2.5
94,0.3799999999999992,0.38,0.0250345044,70.0,2.5
95,0.3699999999999992,0.37,0.0222649382,70.0,2.5
96,0.3599999999999992,0.36,0.0200944071,70.0,2.5
97,0.3499999999999992,0.35,0.0182983227,70.0,2.5
98,0.3399999999999992,0.34,0.0164018175,70.0,2.5
99,0.3299999999999992,0.33,0.0151351684,70.0,2.5
100,0.3199999999999992,0.32,0.013825438,70.0,2.5
101,0.30999999999999917,0.31,0.0126902871,70.0,2.5
102,0.29999999999999916,0.3,0.0115505902,70.0,2.5
103,0.28999999999999915,0.29,0.0104592824,70.0,2.5
104,0.27999999999999914,0.28,0.00950442614,70.0,2.5
105,0.26999999999999913,0.27,0.00853394193,70.0,2.5
106,0.2599999999999991,0.26,0.00768486716,70.0,2.5
107,0.2499999999999991,0.25,0.00686414813,70.0,2.5
108,0.2399999999999991,0.24,0.00609695182,70.0,2.5
109,0.2299999999999991,0.23,0.00542653205,70.0,2.5
110,0.21999999999999909,0.22,0.00480285912,70.0,2.5
111,0.20999999999999908,0.21,0.00427174562,70.0,2.5
112,0.19999999999999907,0.2,0.00381100076,70.0,2.5
113,0.18999999999999906,0.19,0.00340277903,70.0,2.5
114,0.17999999999999905,0.18,0.00305652944,70.0,2.5
115,0.16999999999999904,0.17,0.00275901109,70.0,2.5
116,0.15999999999999903,0.16,0.00251406305,70.0,2.5
117,0.14999999999999902,0.15,0.00230925647,70.0,2.5
118,0.13999999999999901,0.14,0.00213416486,70.0,2.5
119,0.129999999999999,0.13,0.00199522009,70.0,2.5
120,0.119999999999999,0.12,0.00187963988,70.0,2.5
121,0.10999999999999899,0.11,0.00178035289,70.0,2.5
122,0.09999999999999898,0.1,0.0017097102,70.0,2.5
123,0.08999999999999897,0.09,0.00164859175,70.0,2.5
124,0.07999999999999896,0.08,0.00159113909,70.0,2.5
125,0.06999999999999895,0.07,0.00155122245,70.0,2.5
126,0.05999999999999894,0.06,0.00152082959,70.0,2.5
127,0.049999999999998934,0.05,0.00149221889,70.0,2.5
128,0.039999999999998925,0.04,0.00147054238,70.0,2.5
129,0.029999999999998916,0.03,0.00145537437,70.0,2.5
130,0.019999999999998908,0.02,0.00143776334,70.0,2.5
131,0.009999999999998899,0.01,0.00142430132,70.0,2.5
132,-1.1102230246251565e-15,0.0,0.00141478191,70.0,2.5
